station,latitude,longitude,elevation,Temp_mean_min,Temp_mean_max,Temp_mean_avg,Temp_mean_range
MAM00067023,-14.279,50.175,6.1,20.489920602327096,26.734168377823433,23.612044490075412,6.244247775496252
MAM00067025,-14.999,50.32,6.1,25.363357973990453,26.34264750171113,25.85300273785085,0.9792895277207376
MAM00067027,-15.667,46.352,26.5,24.478804928131506,29.218090349076082,26.84844763860362,4.739285420944574
MAM00067037,-16.742,44.481,38.1,24.19184804928131,29.987062286105473,27.089455167693266,5.7952142368240755
MAM00067045,-16.95,46.833,79.0,19.362251882272425,31.084183436002736,25.223217659137717,11.721931553730295
MAM00067067,-17.633,48.5,780.0,16.23227104722781,23.82857494866531,20.030422997946648,7.596303901437375
MAM00067072,-17.094,49.816,2.1,24.599367556468174,26.148563997262123,25.373965776865138,1.549196440793973
MAM00067073,-18.05,44.033,23.0,25.45755373032173,28.04750171115677,26.752527720739103,2.5899479808350416
MAM00067085,-18.867,47.5,1310.0,12.185375770020546,21.653946611909607,16.919661190965094,9.46857084188915
MAM00067107,-19.817,47.067,1532.0,11.311705681040335,22.59722108145107,16.95446338124576,11.285515400410722
MAM00067113,-19.833,48.8,5.0,21.393152635181334,26.010343600273835,23.70174811772761,4.617190965092393
MAM00067117,-20.285,44.318,9.1,21.38843531827506,31.651568788501113,26.520002053388126,10.26313347022585
MAM00067131,-21.754,43.376,4.9,24.233096509240283,27.71042847364822,25.971762491444245,3.477331964407946
MAM00067137,-21.442,47.112,1115.0,13.569337440109491,23.46834907597534,18.518843258042462,9.899011635865813
MAM00067152,-22.55,45.4,824.0,15.068951403148493,27.342807665982164,21.205879534565465,12.273856262833705
MAM00067157,-22.805,47.821,7.9,24.217909650923975,25.423430527036203,24.82067008898015,1.2055208761122507
MI000067421,-9.7,33.267,1278.0,14.049178644763888,25.648139630390208,19.84865913757704,11.598960985626267
MI000067423,-9.95,33.883,529.0,18.375863107460592,27.951401779603096,23.163632443531778,9.575538672142374
MI000067424,-10.967,33.733,1100.0,15.111152635181307,24.989815195071827,20.050483915126602,9.878662559890481
MI000067485,-11.883,33.617,1351.0,15.742694045174508,24.743958932238044,20.24332648870644,9.00126488706367
MI000067489,-11.45,34.017,1253.0,15.315075975359406,24.751018480492828,20.03304722792612,9.435942505133472
MI000067493,-11.6,34.3,500.0,24.331605749486737,28.090402464065658,26.21100410677615,3.7587967145790633
MI000067585,-13.983,33.633,1149.0,14.700542094455859,26.759904175222506,20.730223134839108,12.05936208076666
MI000067588,-14.167,33.667,1100.0,14.700542094455859,26.759904175222506,20.730223134839108,12.05936208076666
MI000067591,-12.917,34.267,500.0,23.58587268993826,28.824475017111588,26.205173853524972,5.238602327173161
MI000067597,-13.75,34.583,513.0,17.18810814510615,27.575626283367527,22.381867214236813,10.387518138261456
MI000067687,-15.783,35.033,1141.0,17.982553045859046,30.175344284736365,24.078948665297712,12.192791238877502
MI000067689,-14.317,34.267,1632.0,13.646655715263508,25.422737850787108,19.53469678302539,11.776082135523637
MI000067692,-15.517,35.217,1028.0,17.197874058863814,29.403765913757848,23.300819986310778,12.205891854893881
MI000067693,-15.683,34.967,767.0,17.197874058863814,29.403765913757848,23.300819986310778,12.205891854893881
MI000067695,-14.433,35.25,485.0,18.57711841204656,29.577754962354362,24.07743668720048,11.000636550308002
MI000067699,-16.082,35.583,653.0,15.600841889117042,27.230165639972547,21.415503764544752,11.62932375085558
MI000067791,-15.917,35.067,1146.0,17.982553045859046,30.175344284736365,24.078948665297712,12.192791238877502
MI000067793,-16.149,35.217,820.0,17.982553045859046,30.175344284736365,24.078948665297712,12.192791238877502
MI000067797,-16.517,35.15,58.0,19.90115263518139,32.96344147843934,26.43229705681033,13.062288843258036
MIM00067586,-13.789,33.781,1261.0,14.700542094455859,26.759904175222506,20.730223134839108,12.05936208076666
ML000061202,20.2,0.983,491.0,20.63980287474337,36.44848459958938,28.544143737166387,15.80868172484597
ML000061223,16.717,-3.0,264.0,22.003898699520878,36.64272005475704,29.323309377138912,14.638821355236177
ML000061250,15.867,2.217,278.0,22.105501711156776,37.05487337440102,29.58018754277893,14.949371663244424
ML000061270,13.067,-9.467,334.0,21.384688569472903,34.814744695414085,28.09971663244371,13.43005612594112
ML000061297,11.35,-5.683,375.0,21.006440793976605,34.13566872005483,27.57105475701573,13.129227926077997
MLM00061214,18.433,1.35,459.0,21.47491581108842,36.964466803559326,29.219691307323675,15.489550992470877
MLM00061226,16.248,-0.005,265.2,22.22412183436002,37.19518412046541,29.709652977412674,14.97106228610536
MLM00061230,15.233,-9.35,237.0,21.531637234770738,35.64169062286109,28.586663928815845,14.110053388090316
MLM00061233,15.167,-7.283,265.0,21.700151950718613,36.22300205338808,28.96157700205331,14.522850102669429
MLM00061235,15.117,-10.567,100.0,22.119457905544117,36.32172895277216,29.220593429158185,14.202271047227935
MLM00061240,15.333,-1.683,288.0,21.83049828884318,36.58890759753591,29.209702943189598,14.758409308692702
MLM00061257,14.482,-11.44,51.5,22.60511293634511,36.41298151950723,29.50904722792611,13.807868583162122
MLM00061265,14.513,-4.08,276.1,22.00518412046542,36.17329637234776,29.089240246406597,14.168112251882269
MLM00061272,13.4,-6.15,289.0,21.372353182751453,35.11909240246418,28.245722792607783,13.746739219712513
MLM00061277,13.333,-4.833,284.0,21.346236824093108,35.35094045174544,28.34858863791921,14.004703627652287
MLM00061285,12.85,-11.233,132.0,21.857920602327116,35.195728952772214,28.526824777549532,13.337808350444922
MLM00061291,12.534,-7.95,380.1,21.33813826146471,34.80067214236828,28.069405201916467,13.462533880903468
MLM00061293,12.383,-5.467,367.0,20.850071184120512,34.74350034223134,27.79678576317594,13.89342915811087
MLM00061296,11.417,-7.5,351.0,20.730314852840447,33.810988364134055,27.27065160848736,13.080673511293591
MR000001401,25.23,-11.62,359.0,15.830053388090366,32.51823408624233,24.174143737166297,16.688180698151978
MR000001403,22.68,-12.7,295.0,17.901924709103394,33.51002327173161,25.705973990417586,15.608098562628351
MR000001415,20.93,-17.05,8.0,18.2732197125257,28.216663928815844,23.244941820670743,9.94344421629018
MR000001421,20.52,-13.07,226.0,20.24284325804252,35.61573032169733,27.929286789869902,15.372887063655034
MR000001437,19.75,-14.38,123.0,21.0101314168378,36.64872005475698,28.829425735797432,15.63858863791918
MR000001442,18.12,-15.93,5.0,20.07271321013008,34.94994524298439,27.511329226557113,14.877232032854222
MR000001450,18.57,-11.43,399.0,20.255158110882913,34.97550171115677,27.61532991101989,14.720343600273793
MR000001461,17.53,-14.68,85.0,21.23719096509238,36.627646817248525,28.93241889117031,15.390455852156006
MR000001497,16.62,-7.27,269.0,22.126596851471557,37.249107460643394,29.687852156057463,15.122510609171785
MR000001498,16.63,-11.4,110.0,21.97975633127993,36.907270362765246,29.44351334702264,14.927514031485211
MR000001499,16.73,-9.63,235.0,21.63918959616699,36.607348391512616,29.123268993839826,14.968158795345634
MR000061401,25.233,-11.617,360.0,15.830053388090366,32.51823408624233,24.174143737166297,16.688180698151978
MR000061415,20.933,-17.033,3.0,18.2732197125257,28.216663928815844,23.244941820670743,9.94344421629018
MR000061421,20.517,-13.067,224.0,20.24284325804252,35.61573032169733,27.929286789869902,15.372887063655034
MR000061450,18.567,-11.433,402.0,20.255158110882913,34.97550171115677,27.61532991101989,14.720343600273793
MR000061497,16.6,-7.267,269.0,22.126596851471557,37.249107460643394,29.687852156057463,15.122510609171785
MRM00061404,22.75,-12.483,343.0,17.901924709103394,33.51002327173161,25.705973990417586,15.608098562628351
MRM00061492,16.16,-13.508,22.9,22.34110609171803,37.10075701574255,29.720931553730377,14.759650924024626
MP000061988,-19.683,63.417,59.0,24.517437371663274,25.267770020533817,24.892603696098593,0.7503326488706401
MP000061990,-20.433,57.683,57.0,23.399126625598907,26.09164681724848,24.745386721423714,2.692520191649569
MP000061995,-20.3,57.5,425.0,23.399126625598907,26.09164681724848,24.745386721423714,2.692520191649569
MZ000067215,-12.983,40.533,50.0,24.503891854893894,28.413938398357274,26.45891512662569,3.9100465434633693
MZ000067217,-13.3,35.233,1365.0,19.303923340177956,28.102490075290813,23.70320670773431,8.798566735112946
MZ000067237,-15.1,39.283,441.0,18.802264202601012,29.8968911704312,24.349577686516064,11.094626967830253
MZ000067261,-16.183,33.583,150.0,19.3718261464751,32.36242436687195,25.867125256673436,12.99059822039705
MZ000067283,-17.883,36.883,16.0,22.405891854893973,30.48344284736487,26.444667351129432,8.077550992470934
MZ000067295,-19.117,33.467,732.0,16.876770704996563,29.011615331964336,22.944193018480483,12.134844626967846
MZ000067297,-19.8,34.9,16.0,23.718926762491442,27.47230800821346,25.595617385352487,3.753381245722101
MZ000067323,-23.867,35.383,15.0,23.762517453798797,25.624892539356562,24.693704996577665,1.8623750855578338
MZ000067335,-25.05,33.633,5.0,19.702765229294926,28.95448049281315,24.328622861054214,9.251715263518152
MZM00067205,-11.362,40.355,27.1,25.040966461327727,27.818435318275256,26.429700889801598,2.777468856947288
MZM00067223,-13.133,39.033,535.0,18.77088980150582,29.925062286105554,24.347976043805655,11.15417248459958
MZM00067231,-14.817,36.533,607.0,17.259434633812468,29.376978781656437,23.318206707734415,12.117544147843914
MZM00067241,-15.033,40.672,10.1,23.69881451060917,29.247931553730247,26.473373032169782,5.54911704312113
MZM00067273,-16.217,39.9,62.0,22.641337440109467,30.31100889801499,26.47617316906227,7.669671457905552
MZM00067315,-22.018,35.313,14.0,24.54964544832305,25.822455852156057,25.18605065023958,1.2728104038329917
MZM00067327,-24.05,34.05,150.0,18.776569472963693,32.12445722108147,25.4505133470226,13.347887748117696
MZM00067331,-24.483,32.083,151.0,16.966516084873426,31.18544421629023,24.0759801505818,14.21892813141689
MZM00067341,-25.921,32.573,44.2,18.619863107460663,29.24704449007526,23.933453798768003,10.627181382614681
MZM00067346,-26.283,32.183,104.0,16.065965776865163,29.999846680355923,23.03290622861058,13.933880903490724
SF008125670,-22.45,31.317,202.0,17.3461587953457,31.66867761806995,24.50741820670786,14.322518822724167
WA002737540,-28.57,16.43,30.0,13.795908281998654,21.525650924024575,17.66077960301164,7.729742642026002
WA002783020,-28.53,18.68,700.0,11.298837782340815,29.357171800136918,20.328004791238918,18.058334017796025
WA002793040,-28.57,19.18,800.0,11.832446269678321,30.180617385352463,21.006531827515303,18.348171115674226
WA003102220,-28.2,17.63,523.0,12.462114989733136,31.570924024640682,22.0165195071869,19.10880903490765
WA003114490,-28.48,18.25,840.0,11.906375085557816,30.159941136208094,21.03315811088289,18.2535660506502
WA003123970,-28.12,18.73,970.0,11.544640657084221,29.482327173169004,20.513483915126642,17.937686516084888
WA003124170,-28.45,18.73,705.0,11.298837782340815,29.357171800136918,20.328004791238918,18.058334017796025
WA003124220,-28.03,18.75,1000.0,11.544640657084221,29.482327173169004,20.513483915126642,17.937686516084888
WA003127790,-28.48,18.93,888.0,11.298837782340815,29.357171800136918,20.328004791238918,18.058334017796025
WA003140320,-28.03,19.53,800.0,12.093310061601692,30.46724572210824,21.280277891854865,18.37393566050651
WA003144820,-28.03,19.78,800.0,12.271560574948587,30.330079397672783,21.300819986310742,18.058518822724203
WA003145770,-28.12,19.83,774.0,12.271560574948587,30.330079397672783,21.300819986310742,18.058518822724203
WA003475270,-27.78,18.3,1005.0,11.551330595482572,29.283253935660422,20.417292265571565,17.731923340178003
WA003490820,-27.87,19.05,959.0,11.544640657084221,29.482327173169004,20.513483915126642,17.937686516084888
WA003491580,-27.63,19.1,1020.0,11.954366872005483,30.120429842573625,21.03739835728952,18.166062970568152
WA003501130,-27.88,19.57,850.0,12.093310061601692,30.46724572210824,21.280277891854865,18.37393566050651
WA003501510,-27.52,19.6,848.0,11.954366872005483,30.120429842573625,21.03739835728952,18.166062970568152
WA003503500,-27.83,19.7,853.0,12.271560574948587,30.330079397672783,21.300819986310742,18.058518822724203
WA003505420,-27.53,19.82,820.0,12.428591375770022,30.36639561943872,21.397493497604284,17.93780424366874
WA003805190,-27.15,16.8,1380.0,10.599408624229978,29.039497604380585,19.819453114305347,18.440088980150563
WA003826120,-27.2,17.85,704.0,12.43301574264205,30.996573579739913,21.714794661190954,18.563557837097857
WA003840230,-27.38,18.52,1405.0,10.663199178644785,28.15303764544821,19.408118412046495,17.489838466803565
WA003844080,-27.3,18.73,1615.0,10.663199178644785,28.15303764544821,19.408118412046495,17.489838466803565
WA003848520,-27.2,18.98,1390.0,11.53687748117726,28.951932922655686,20.244405201916496,17.415055441478412
WA003852330,-27.38,19.13,1250.0,11.954366872005483,30.120429842573625,21.03739835728952,18.166062970568152
WA003855160,-27.1,19.3,1020.0,12.120855578370985,29.865980835044407,20.993418206707776,17.745125256673536
WA004150450,-26.75,16.03,1200.0,11.646761122518841,28.310547570157258,19.978654346337997,16.663786447638543
WA004155510,-26.68,16.32,1480.0,12.50812594113623,28.933077344284662,20.720601642710456,16.42495140314848
WA004162280,-26.8,16.63,1345.0,10.599408624229978,29.039497604380585,19.819453114305347,18.440088980150563
WA004166110,-26.68,16.85,1370.0,10.760142368240915,29.066881587953386,19.913511978097226,18.306739219712487
WA004174050,-26.75,17.23,940.0,11.822811772758389,31.453388090349105,21.63809993155375,19.630576317590716
WA004185290,-26.82,17.8,705.0,11.822811772758389,31.453388090349105,21.63809993155375,19.630576317590716
WA004191820,-26.53,18.12,1077.0,12.072027378507846,30.96189596167012,21.516961670088996,18.889868583162233
WA004192150,-26.58,18.13,980.0,12.072027378507846,30.96189596167012,21.516961670088996,18.889868583162233
WA004202140,-26.57,18.63,900.0,12.58713210130048,30.462024640656978,21.524578370978766,17.874892539356612
WA004216960,-26.6,19.4,990.0,12.57413689253943,30.147273100615983,21.360704996577713,17.573136208076626
WA004222570,-26.78,19.65,970.0,12.120855578370985,29.865980835044407,20.993418206707776,17.745125256673536
WA004225380,-26.97,19.8,918.0,12.782602327173171,30.567574264202623,21.67508829568793,17.784971937029404
WA004528170,-26.12,16.47,1600.0,12.304323066392897,29.06712662559878,20.685724845995914,16.762803559206027
WA004542700,-26.5,17.15,1000.0,10.760142368240915,29.066881587953386,19.913511978097226,18.306739219712487
WA004560270,-26.45,18.02,1140.0,12.072027378507846,30.96189596167012,21.516961670088996,18.889868583162233
WA004586390,-26.15,19.37,1006.0,12.895619438740589,30.455949349760342,21.675784394250563,17.560329911019796
WA004893360,-25.6,16.2,1450.0,12.726818617385302,29.774327173169002,21.250572895277156,17.047508555783725
WA004901320,-25.7,16.58,1620.0,10.305519507186844,27.958510609171707,19.132015058179338,17.652991101984945
WA004906230,-25.88,16.85,1390.0,10.630008213552353,28.62689117043133,19.628449691991857,17.996882956878867
WA004906620,-25.53,16.88,1735.0,10.305519507186844,27.958510609171707,19.132015058179338,17.652991101984945
WA004912120,-25.53,17.13,1480.0,10.305519507186844,27.958510609171707,19.132015058179338,17.652991101984945
WA004913570,-25.95,17.2,1413.0,11.684303901437387,30.664687200547775,21.174495550992443,18.980383299110176
WA004925090,-25.98,17.78,925.0,11.684303901437387,30.664687200547775,21.174495550992443,18.980383299110176
WA004932330,-25.88,18.13,980.0,12.514078028747395,31.2393004791239,21.87668925393566,18.725222450376478
WA004952670,-25.95,19.15,985.0,12.895619438740589,30.455949349760342,21.675784394250563,17.560329911019796
WA004955340,-25.9,19.3,1000.0,12.895619438740589,30.455949349760342,21.675784394250563,17.560329911019796
WA005266790,-25.32,16.38,1260.0,12.726818617385302,29.774327173169002,21.250572895277156,17.047508555783725
WA005270170,-25.28,16.52,1460.0,12.726818617385302,29.774327173169002,21.250572895277156,17.047508555783725
WA005274300,-25.17,16.75,1223.0,11.058157426420268,28.805497604380434,19.931827515400432,17.74734017796033
WA005294280,-25.13,17.75,1010.0,12.23083641341546,30.818919917864445,21.524878165640015,18.588083504449056
WA005294520,-25.03,17.77,1060.0,12.23083641341546,30.818919917864445,21.524878165640015,18.588083504449056
WA005307000,-25.17,18.4,1158.0,12.434030116358652,30.59095824777558,21.512494182067105,18.156928131416862
WA005310370,-25.12,18.53,1144.0,12.885002053388062,30.413728952772008,21.649365503080173,17.528726899383944
WA005318490,-25.15,18.98,1090.0,12.885002053388062,30.413728952772008,21.649365503080173,17.528726899383944
WA005321730,-25.38,19.1,1060.0,13.169255304585956,30.574210814510607,21.87173305954825,17.404955509924715
WA005656660,-24.6,16.38,1590.0,12.86467488021904,30.080487337440054,21.472581108829527,17.215812457221052
WA005663090,-24.65,16.68,1186.0,11.871956194387417,29.964584531142993,20.91827036276531,18.092628336755613
WA005668600,-24.83,16.98,1340.0,11.058157426420268,28.805497604380434,19.931827515400432,17.74734017796033
WA005680950,-24.58,17.57,1190.0,12.380206707734411,30.843347022587285,21.611776865160856,18.463140314852847
WA005683070,-24.62,17.68,1191.0,12.380206707734411,30.843347022587285,21.611776865160856,18.463140314852847
WA005688170,-24.62,17.97,1110.0,12.744009582477755,30.71380424366877,21.728906913073285,17.969794661191074
